,,Etat des Pinces de sertissages,,,,,,,,,,,,,,"Référence : FQ111/00 
Page : 2/2"
Spécification du pince,,,Spécification du cosse,,Spécification de sertissage,,,Service maintenance,,,,,,,,
"Numéro 
Pince",Constructeur,"Référence
more","Référence 
constructeur","Référence 
TEC","Séction en 
MM","
Longueur de 
dénudage
",Valeur de traction, Valeur des essais du maintenance ,,,,,"Date de
Vérification",Affectation,Statut,Remarque
,,,MEC7190766,270607660,0.6,,≥ 100,,,,,,,,,
,,,MEC7190766,270607660,0.75,,≥ 120,,,,,,,,,
,,,MEC7190766,270607660,1.00,,≥ 140,,,,,,,,,
,,,MEC7190766,270607660,1.50,,≥ 190,,,,,,,,,
P101,FCI AMPHENOL,155089-1-A,,,,,,,,,,,,,,manque cosse
P102,JST,WC-260,SEH-001T-P0.6,923926200,0.05,,,,,,,,6/1/2025,,,
,,,SEH-001T-P0.6,923926200,0.08,,,,,,,,,,,
,,,SEH-001T-P0.6,923926200,0.12,,,,,,,,,,,
,,,SEH-001T-P0.6,923926200,0.22,,,,,,,,,,,
,,,SEH-001T-P0.6,923926200,0.32,,,58,62,55,57,64,,,,
P103,TYCO,758,1-962916-1,270616730,1.5,"4,7 à 5,3",≥ 150,,,,,,,,,manque cosse
,,,,,2.5,"4,7 à 5,3",≥ 200,,,,,,,,,
,,,,,0.5,"3,9 à 4,5",≥ 60,,,,,,,,,
,,,,,0.75,"3,9 à 4,5",≥ 85,,,,,,,,,
,,,,,1,"3,9 à 4,5",≥ 108,,,,,,,,,
103,molex,,,,,,,,,,,,9/9/2025,,,
P104,TYCO,4-1579001-1/A,1418762-1,270614910,1,"3,3 à 3,9",≥ 108,,,,,,,,,cosse -50 pieces
,,,1418762-1,270614910,1.5,"3,3 à 3,9",≥ 150,,,,,,,,,
P105,TYCO,G1145037,,,,,,,,,,,,,,
P106,AMPHENOL,F745266,,270614360,0.35,,,61,59,65,70,58,6/2/2025,,,
,,,,270614360,0.5,,,89,91,96,95,88,,,,
,,,,270617330,1,,,124,134,129,137,142,,,,
,,,,270617330,1.5,,,161,152,159,168,170,,,,
,,,,,,,,,,,,,,,,
P107,TYCO,A1831,3-1447221-3,270613320,0.75,"3,5 à 4,5",≥ 90,91,88,95,85,87,6/2/2025,,,
,,,3-1447221-3,270613320,0.85,"3,5 à 4,5",≥ 110,141,137,129,144,138,,,,
,,,3-1447221-3,270613320,1.25,"3,5 à 4,5",,,,,,,,,,
P108,AMPHENOL,HT-8656-3005,76347-301LF,270614750,0.35,"2,75 à 3,25",,70,57,66,64,59,6/2/2025,,,
,,,76347-301LF,270614750,0.5,"2,75 à 3,25",,89,91,94,97,88,,,,
,,,76347-301LF,270614750,,"2,75 à 3,25",,,,,,,,,,
P109,MOLEX,ES13888,64322-1039,270616670,0.5,"3,4 à 3,6",≥ 70,94,91,87,84,95,6/2/2025,,,manque cosse 270617050
,,,64322-1039,270616670,0.75,"3,4 à 3,6",≥ 90,121,109,118,124,115,,,,
,,,64322-1039,270617050,,,,,,,,,,,,
P110,MOLEX,ES77322,64323-1029,270616680,0.5,4.5,≥ 70,90,81,79,85,89,6/2/2025,,,
,,,64323-1029,270616680,0.75,4.5,≥ 90,,,,,,,,,
,,,64323-1029,270616680,1,4.5,≥ 115,131,125,119,125,134,,,,
P111,DELPHI,,,,,,,,,,,,,,,
P112,TYCO,91337-2,,,,,,,,,,,,,,manque cosse
P113,DELPHI,,10757690,270616200,0.5,,≥ 75,,,,,,,,,cosse -50 pieces
,,,10757690,270616200,0.75,,≥ 120,,,,,,,,,
,,,10757690,270616200,1,,≥ 160,,,,,,,,,
P114,DELPHI,13782705,13627884,270616220,0.35,4.6,≥ 50,57,62,70,66,59,,,,
,,,13627884,270616220,0.5,4.6,≥ 75,92,96,89,94,97,,,,
P115,TYCO,2119118-2,,270616780,0.75,,,109,121,130,115,99,6/3/2025,,,
,,,,270616780,1.5,,,162,159,170,174,165,,,,
P116,MOLEX,63811-6170,,,,,,,,,,,,,,manque cosse
P117,MOLEX,63811-6200,,270616820,0.5,,,87,93,89,96,99,6/3/2025,,,
,,,,270616820,0.75,,,105,115,120,99,102,,,,
P118,JST,,,,,,,,,,,,,,,manque cosse
P119,WEIDMULLER,,,,,,,,,,,,,,,manque cosse
P120,WEIDMULLER,,,,,,,,,,,,,,,manque cosse
P121,MOLEX,63819-3470,64324-1049,270617070,0.5,"4,9 à 5,1",≥ 70,86,92,97,90,89,6/3/2025,,,
,,,64324-1049,270617070,0.75,"4,9 à 5,1",≥ 90,109,120,126,119,105,,,,
,,,64324-1049,270617070,1,"4,9 à 5,1",≥ 115,,,,,,,,,
P122,TYCO,,,,,,,,,,,,,,,
P123,,,,270608150,,,,,,,,,6/3/2025,,,manque cosse
,,,,270608480,1,,,130,142,129,138,149,,,,
,,,,270599130,1.5,,,174,181,159,167,160,,,,
P124,MOLEX,63827-9570,,,,,,,,,,,,,,
P125 BIS,,,,23002468,0.34,,68,82,79,87,85,88,6/3/2025,,,
P125,RADIOSPARE,,,,,,,,,,,,,,,manque cosse
P126,BINDER,071/123,,270567620,,,,,,,,,6/3/2025,,,manque cosse
,,,,270567620,,,,,,,,,,,,
,,,,270599130,,,,166,172,184,190,179,,,,
,,,,270608150,,,,,,,,,,,,manque cosse
P127,MOLEX,638190800D,,,,,,,,,,,,,,
P128,JST,SPH-00T-P05S,SPH-002T-P0.5S,270567800,0.05,,,,,,,,,,,manque cosse
,,,SPH-002T-P0.5S,270567800,0.08,,,,,,,,,,,
,,,SPH-002T-P0.5S,270567800,0.12,,≥ 13,,,,,,,,,
,,,SPH-002T-P0.5S,270567800,0.22,,≥ 22,,,,,,,,,
P129,MOLEX,638118200F,,,,,,,,,,,,,,
P130,MOLEX,63811-6500,08-70-1031,92393330,,,,,,,,,,,,
,,,08-70-1031,923922200,,"3 à 3,5","≥ 88,2",,,,,,,,,
,,,,,,"3 à 3,5","≥ 58,8",,,,,,,,,
,,,,,,"3 à 3,5","≥ 39,2",,,,,,,,,
,,,,,,"3 à 3,5","≥ 29,4",,,,,,,,,
P131,TYCO,539 663-2/A,,,,,,,,,,,,,,
P132,MOLEX,H546970922119,,270622840,,,,,,,,,,,,manque cosse
P133,MOLEX,63811-6870,64324-1029,270622710,2.5,"4,9 à 5,1",≥ 235,,,,,,,,,manque cosse
,,,64324-1029,270622710,3,"4,9 à 5,1",≥ 260,,,,,,,,,
P134,MOLEX,63811-9770,64324-1039,270617150,1.5,"4,9 à 5,1",≥ 155,,,,,,,,,manque cosse
,,,64324-1039,270617150,2,"4,9 à 5,1",≥ 195,,,,,,,,,
P135,MOLEX,J416137,64323-1039,270617060,1.5,4.5,≥ 155,,,,,,,,,manque cosse
,,,64323-1039,270617060,2,4.5,≥ 195,,,,,,,,,
P136,,M22520/1-02,0151081-20-1G,923927200,0.5,7,≥ 60,,,,,,,,,
,,,0151081-20-1G,923927200,0.75,7,,,,,,,,,,
,,,0151081-20-1G,923927200,1,7,,,,,,,,,,
,,,0151081-20-1G,923927200,1.5,7,,,,,,,,,,
,,,0151081-20-1G,923927200,2.5,7,,,,,,,,,,
P137,,638190000G,43030-0010,270619860,0.05,"2,54 à 2,92","≥ 6,6",,,,,,10/13/2024,,,cosse -50 pieces
,,,43030-0010,270619860,0.08,"2,54 à 2,92","≥ 8,9",,,,,,,,,
,,,43030-0010,270619860,0.12,"2,54 à 2,92","≥ 13,3",,,,,,,,,
,,,43030-0001,270624420,0.2,"2,54 à 2,92","≥ 22,2",,,,,,,,,
,,,43030-0001,270624420,0.34,"2,54 à 2,92","≥ 35,6",68,88,48,83,55,,,,
,,,43030-0001,270624420,0.5,"2,54 à 2,92","≥ 57,8",113,103,103,82,93,,,,
,,,43030-0008,270568030,0.2,"2,54 à 2,92","≥ 22,2",,,,,,,,,manque cosse
,,,43030-0008,270568030,0.34,"2,54 à 2,92","≥ 35,6",,,,,,,,,
,,,43030-0008,270568030,0.5,"2,54 à 2,92","≥ 57,8",,,,,,,,,
,,,43031-0001,270624410,0.2,"2,54 à 2,92","≥ 22,2",,,,,,,,,manque cosse
,,,43031-0001,270624410,0.34,"2,54 à 2,92","≥ 35,6",,,,,,,,,
,,,43031-0001,270624410,0.5,"2,54 à 2,92","≥ 57,8",,,,,,,,,
,,,43031-0007,270624430,0.2,"2,54 à 2,92","≥ 22,2",,,,,,,,,
,,,43031-0007,270624430,0.34,"2,54 à 2,92","≥ 35,6",45,40,61,57,76,,,,
,,,43031-0007,270624430,0.5,"2,54 à 2,92","≥ 57,8",71,69,83,76,80,,,,
P138,Amphenol,L470459,VN0201600021,270626480,0.5,"3,5 a 4,5",75,,,,,,7/9/2025,,,
,,,VN0201600021,270626480,1,"3,5 a 4,5",150,,,,,,,,,
,,,VN0201600021,270626480,1.5,"3,5 a 4,5",220,,,,,,,,,
P200,JST,SPH002T-P05s,SPH-002T-P0.5S,270567800,0.05,,,,,,,,10/13/2024,,,
,,,SPH-002T-P0.5S,270567800,0.08,,,,,,,,,,,verefication visuelle
,,,SPH-002T-P0.5S,270567800,0.12,,≥ 13,,,,,,,,,cosse -50 pieces
,,,SPH-002T-P0.5S,270567800,0.22,,≥ 22,,,,,,,,,
P210,WEIDMULLER,,,,,,,,,,,,,,,
P340,,,0462-203-04141,270613240,13-16,"10,92 à 12,50",≥ 1334,,,,,,,,,
,,,0460-204-0490,270613240,13-16,"10,92 à 12,50",≥ 1330,,,,,,,,,
,,,0462-203-08141,270567074,5-6,"10,92 à 12,50",≥ 400,,,,,,,,,
,,,0462-203-08141,270567074,8,"10,92 à 12,50",≥ 556,,,,,,,,,
,,,0462-203-08141,270567046,5-6,"10,92 à 12,50",≥ 400,,,,,,,,,
,,,0462-203-08141,270567046,8,"10,92 à 12,50",≥ 556,,,,,,,,,
